Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Ocean.Atmospheric CO2 Concentration 1750[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Warm surface ocean pH[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Deep ocean ocean carbon reservoir[1]
Run 4452,390.7978575390573,405.8554830725624,487.6041085302865,18.458547237484524,69.41496098379133,15.821731173308846,1.684985469487693,6.945423717875968,0.2544630318654342,277.80554106875303,8.4622197373,8.14481335828,609.719388814,2848.63411568,3939.09453358,29391.0723525
Run 4453,238.9188165296159,528.6821296840216,414.6825793537284,21.21653605552068,85.08423791167233,13.959601073603752,2.6298588828419227,10.53991172156034,0.3504180870223645,276.735644741404,8.62263586685,8.13963578412,491.795937466,1744.20644296,5181.66166002,29588.974232
Run 4454,246.82178590516963,490.3698231226672,120.00960541214234,15.866219046009268,74.22854312260228,20.077821153640965,1.984185522489594,9.658007133581222,0.3065792171293765,280.8183875572471,8.58401562049,8.13666559486,144.293608928,1803.46769009,4823.20412247,30331.7604481
Run 4455,389.24879874372925,650.4315847714624,192.62716389349185,26.55937442028865,51.34252752477727,11.927080458394109,1.964965818502868,8.133426905610406,0.1746712708126018,278.5668427496467,8.5532654905,8.14770769456,234.06031894,2834.94333949,6511.57464871,27421.1297819
Run 4456,95.58000786776547,730.9215900615686,453.7288272103195,21.86406379158448,54.94863748636445,24.898151689039043,0.3456106280184982,9.381313111616752,0.4352652046577614,276.18461519264866,8.41294378603,8.14794810635,575.446495653,696.063667852,7065.27906565,28602.7289092
Run 4457,94.38447816900064,843.399991229159,455.05019500378086,19.52711919358397,58.75288279916275,25.59587522515618,2.909418848400432,6.240731098183485,0.1413501872739822,277.345793647581,8.411497941,8.15368302174,577.362758773,686.190023736,8286.31721881,27521.001263
Run 4458,243.92220061199777,990.0385298119392,485.4629304926335,12.09513341729637,89.07401909367358,20.071205849819695,0.2413755430200904,11.89162836278556,0.4532392985419428,279.2263740087796,8.61722103007,8.13431435909,576.850700728,1783.4855771,9415.91106353,24908.0996797
Run 4459,177.52865969516506,455.79929019563247,68.35890731232553,16.925968999783798,66.88808744507509,23.35885998761134,1.1881956108669554,6.555648314035334,0.4521175736106225,276.0881313766764,8.31718019726,8.15192156251,88.8774313249,1291.32320044,4320.81877453,31193.8432195
Run 4460,183.18384129068264,938.073348135447,105.77849748795458,18.348386374580237,78.37906031681729,15.561449243388614,1.0879282099312204,4.963175731443872,0.3004684558863157,277.4948392087561,8.33729217756,8.14746197969,136.850433481,1334.2204624,8832.17275954,26362.9152384
Run 4461,364.1877626467395,897.3677545798079,69.09472542367332,21.80268654886954,72.81938870573472,16.15180191728436,0.4062010864461403,7.2050746243209165,0.1146049474130667,276.6903518149318,8.56619796372,8.14072843398,83.5854592902,2657.85852228,8634.46486029,25350.7109631
Run 4462,80.16361728157926,567.7310619930167,363.7419357161996,15.050677855703436,61.528215317001695,17.603184761113404,2.0219157745275345,7.55693550938015,0.2156403452465587,277.565669766569,8.53608031971,8.1466009788,444.480608816,584.02983481,5594.95227139,30625.7325821
Run 4463,289.8430714877969,548.9588802216008,50.58647966233504,28.771120951753016,62.06544720559565,14.27225501736191,2.514960358754032,9.791730528432485,0.4749157008164063,276.81559583064546,8.40499706951,8.15021965053,64.2988505714,2109.37504131,5398.94149842,29393.2512342
Run 4464,485.3969226993663,536.2717964171775,171.18360970684245,22.08230562328651,63.03836021803633,13.402751094895498,1.6758161513876373,7.973550110269354,0.1747367266205317,277.8348945369973,8.57861215681,8.14293930626,206.212890645,3540.17131541,5305.74981703,27793.3449539
Run 4465,471.874794383277,472.0023796010148,410.6826467732653,15.968741860783444,71.62490995553759,12.23194954733599,2.2171368845603032,9.363934749684612,0.2326182533788372,278.44732960770034,8.72546771535,8.13863134535,468.148788223,3445.90814962,4693.22514424,28280.6940354
Run 4466,168.61222678329375,881.6860264035404,95.57008104489692,28.13857089633785,59.03869172244692,13.278902850903066,1.2782982080523255,9.037644886955212,0.3899220900193784,278.32367359554814,8.45434169887,8.14693687849,119.784923752,1228.29350321,8570.29240248,27071.9183805
Run 4467,259.54180000564975,764.3676817375149,482.5825617553136,26.161886885621445,85.38940395034908,10.29382875672236,2.564913792579177,7.287648084671342,0.264861061501989,277.2311774810423,8.47994059585,8.14440727293,600.235705202,1892.09997763,7367.96280491,26932.4204961
Run 4468,110.69508118179718,534.204223457047,233.9292366586897,17.01778927138851,79.8920310901699,11.124112131591666,2.123130400761608,7.386854287789568,0.4610473528584368,278.6780928214168,8.39769242226,8.14728086118,297.925405929,806.295176752,5083.91863519,30853.8500192
Run 4469,221.7797639375737,748.1303172417623,187.04885547611428,10.949214336297109,59.13144056334716,13.268077606026347,2.538513407391154,4.24281556152505,0.4413900659261071,278.4346866039361,8.2726271339,8.15810086211,245.748538351,1610.22326341,7128.29986405,27818.453062
Run 4470,306.3452942970933,567.0343267866023,337.9268211283008,25.492739616934895,59.29493862167578,10.029043139538013,2.700128452882975,11.475116874364296,0.2341777169487251,276.5078192097983,8.79974161161,8.14270548681,373.403539307,2234.45926279,5807.69747531,28765.2183657
Run 4471,96.19199954920676,578.4818004335891,136.2902679375179,20.75953311446206,74.8888227909638,22.577624998083085,1.1051252632342785,4.137721684453847,0.108531320763121,275.3421611923662,8.32166505804,8.150479723,177.005381274,699.988887698,5459.3972462,30539.6879645
Run 4472,370.95978408739273,358.0620312613588,306.1611509473019,20.946231994276268,57.63104183269608,29.342562213254165,1.078753642111102,5.078546053470798,0.2872857725480498,279.70762110013004,8.27908030773,8.14863328845,401.647342762,2700.9636974,3429.75420531,30114.8565857
Run 4473,448.7481521688827,989.1074093334514,465.4238091402879,28.2999098504344,76.32732127249818,15.203466312419438,0.9697816379143828,7.938656870290642,0.4271578652517949,279.46708362813433,8.3829147387,8.14218014135,595.108358167,3273.5730938,9415.59056952,23058.0840266
Run 4474,157.30038063318273,526.6613497219773,385.8469537683492,16.871735367428457,80.31675246978234,16.66617919384798,0.3282855193879563,4.663296716190429,0.2512481481130718,277.9862203578022,8.34376828529,8.14643778718,498.376872973,1146.04256384,4898.24016978,30236.6367005
Run 4475,469.9102834716625,322.46400245458324,430.6063974388504,25.16612199179988,81.14627348212275,21.29066680269682,2.432722171389015,11.0933739726528,0.4370607997190857,277.16484268008736,8.48022149751,8.14010176868,535.538672682,3430.05551174,3161.65733343,29560.0253654
Run 4476,248.60945755772588,627.1463090949665,381.9939084131229,15.61971145794022,66.51258776914403,20.95950524714609,2.7355763425544524,6.493495059863834,0.2370249473546662,277.9679668011072,8.4226168625,8.14976340143,483.163330393,1809.53647658,6120.27851925,28529.0140306
Run 4477,170.0141630964332,685.4005821804387,138.02786778580418,26.100615669173717,53.21178234104048,20.989007480744704,0.9794390847106028,10.00334820960076,0.1728369026429254,277.3233235641906,8.63777606409,8.14232091737,162.796378006,1240.20352805,6875.70596604,28923.5254796
Run 4478,228.73095740854131,812.6148044425414,119.6843203815006,24.965584157157355,68.00244441347687,18.55034457151355,0.0367102481064554,6.836409972435668,0.271158706601047,280.75392187836684,8.40993699147,8.13919727433,151.915618845,1670.03115226,7746.07837945,27182.9494301
Run 4479,341.1727481717563,701.2063501850487,144.1042254818526,23.709777208816792,75.40476296870708,27.544758707540964,2.295597400306371,4.046711279406645,0.1509916935838963,278.070576518834,8.27299639802,8.15049011157,189.309868796,2482.71219872,6676.30514623,27194.2746772
Run 4480,54.48683474889697,343.4524809686524,72.7042284058478,14.85506921161438,82.18454363294654,25.933237751498933,0.9890972672901268,6.014996611891647,0.3479141143904088,278.01221961127874,8.33984340499,8.1469458099,94.0009541793,396.916222057,3215.43860421,33344.0247199
Run 4481,89.88054303078891,641.9336502465851,328.37734414496106,17.634929324752427,67.27955757839376,15.248688226425791,1.9881899665222715,11.868173843451537,0.1630395544000485,276.4923070714047,9.03742671844,8.13575462531,324.304663019,656.917910553,6521.59978329,29847.5454458
Run 4482,377.68276354596645,909.625390569191,310.6971223412562,27.08962295241662,56.38907686689445,22.21395452851019,1.3043241867783864,7.567794817789817,0.3412222827821044,277.8857772816903,8.37694243927,8.14971430356,397.905053561,2749.04661844,8814.06681828,24647.8195502
Run 4483,229.23996933633936,524.7294152920726,276.8251215060954,20.216257972319674,72.08134944400453,25.595501926605028,2.4536524284573327,6.855473273516367,0.4023115596452906,277.8756123924072,8.32559524276,8.14971093409,359.181684989,1668.56971901,5049.8127111,29751.1847949
Run 4484,372.9434844901316,308.6145050142662,442.66883662237376,11.261837151046516,59.66782598158904,24.058226788017755,2.4771938409138063,4.481362206658834,0.4834296488486033,279.44326142042274,8.23194359897,8.15654522419,586.824214483,2709.00422106,2938.87953082,30426.6044151
Run 4485,441.6738781934098,989.8750676856846,418.9763331747078,17.101655907939406,85.47385466950274,16.42130672233158,2.5085537042660024,8.1436679445428,0.2018779700512152,280.3153123384842,8.59838458823,8.13941910736,501.225076992,3224.60624171,9584.51183093,23330.2446568
Run 4486,223.4103325649596,930.2512823076104,447.4458487547959,29.21430307193868,51.6082678109573,17.851734587371833,2.0566473551803197,9.733287532016686,0.4471971644039038,280.5659275573402,8.40284150065,8.15015460678,569.076041253,1625.93416942,9126.53249921,25572.2232659
Run 4487,361.4983365052105,698.2575884854733,128.42044751750194,16.16092475116846,85.5374026516705,18.3233857311776,2.1502284702473373,4.4992860215972055,0.2871735689158561,277.71108461044497,8.31105690958,8.14999738238,167.213248236,2630.99527467,6570.1980474,27186.5006452
Run 4488,134.32524785374355,823.4263846045856,362.43967260297177,27.10736572655376,73.38677620378834,19.387013402662024,0.3739523098732521,7.554808411677007,0.2684097943327738,281.7786551862345,8.43638626938,8.13634117898,456.634450799,981.568030629,7882.56064241,27503.2145254
Run 4489,186.00471656001343,596.6457275439293,203.77276425936304,25.53681820953025,85.55471270238016,19.89810953378693,1.4566856094090563,7.329999731111947,0.4222312836657484,278.729664362711,8.35273814056,8.1434513676,262.605940422,1356.37556978,5649.36461959,29510.3104148
Run 4490,62.81555436073204,627.5544988194599,430.6877552413513,11.788786898196737,68.71176269046482,20.11053662060729,0.0945762000357735,8.392661819801049,0.32352901296884,275.79682589224143,8.53365831845,8.14370635285,526.687507477,458.028113788,5999.67049624,30076.1003522
Run 4491,73.02891874473343,341.32985605949256,104.09861824061848,28.031464276084183,51.9045861696057,21.018166640793297,2.892192044886317,9.737124944213878,0.4632197738690369,278.2982668721169,8.35799360319,8.15021255038,133.978457836,531.479637772,3444.30148334,33165.6416484
Run 4492,453.7068050977744,756.8508976435005,383.56837523546585,15.448362885786516,79.27915787771889,22.609501268341678,1.2176319383262886,11.971983826760288,0.230997946022307,277.05189258644566,8.86142241784,8.13332501034,412.278437143,3318.37097613,7473.61117588,25539.6636374
Run 4493,450.52684491416335,785.7920325537752,405.9751870654883,27.59207644171653,59.895553326998495,12.987110785372746,1.2149692653349016,8.539453802128886,0.2831093743801006,280.1969971885617,8.50518264006,8.14278884731,501.036484632,3285.98968106,7683.77103692,25219.3493392
Run 4494,354.38934166506994,350.87466270951296,286.04066173552565,15.091064217454251,61.95154869458497,10.38684301499606,1.6232862249070714,11.600516416131596,0.3378875834065492,277.6513182784342,8.8280355514,8.13741553421,312.128851454,2588.88022339,3550.93285049,30679.0268365
Run 4495,402.704118946898,640.5584510796756,485.86213133655474,11.321928307107928,69.93389558290784,23.875168752044424,1.43065482522338,7.389387710455973,0.1543732941513586,276.90016837834423,8.55552061808,8.14378224681,589.884154659,2936.32478587,6229.75891127,26998.0116568
Run 4496,229.12752459530844,334.70584810466147,406.39244420428105,21.45484495635703,80.93656457132636,21.96229946726966,2.684105491268123,6.64514276402444,0.4528307857193016,280.67897991723555,8.30368928205,8.14650367775,530.087712649,1669.33230347,3194.40780423,31436.6402563
Run 4497,364.70701383519287,473.4862522675344,323.70381226838447,14.149213360313084,86.56310701118667,20.06409516031282,2.953655385174997,5.271405083240489,0.207049729567098,279.26446831859863,8.37627578877,8.14668160044,414.629481859,2656.97432615,4523.39483657,29146.6195865
Run 4498,484.0666075082298,625.5155768751481,333.8068087502528,15.19232981583292,74.99550482883629,23.289107824260014,2.4778417654579497,11.614998546372792,0.3429648424599528,277.1812218946437,8.66421394407,8.140276329,389.799782021,3533.2450054,6202.0110244,26669.5314984
Run 4499,373.3547820134734,835.8008850118848,434.2347394656883,24.303906836698594,60.72112130932658,16.57686714224389,0.4050477406264644,10.069901798906123,0.1372805635841222,276.7297347077383,8.76189481014,8.13903482133,487.608460543,2726.13756469,8274.08626349,25340.3341116
Run 4500,332.14503461084786,610.02818431862,71.35422161022153,18.74173426022705,86.80331787464152,11.973958440681107,0.3294018331592887,4.2827674324858425,0.4130295320141139,277.7477533639428,8.29034448003,8.14833220686,93.3638802796,2418.53776626,5610.70235529,28375.6741706
Run 4501,83.04621207504609,764.2513562962306,452.2485187317235,23.540672359665717,82.24154747431396,18.354891257258387,0.5949855778196321,5.775487504886657,0.1595989859288972,278.25512214153974,8.41448104312,8.14088955609,573.314006039,606.042402685,7239.95896505,28399.2819301
Run 4502,244.8043577179692,382.36894182343184,430.38857322009136,26.850989382847114,67.78745341555872,11.89192956913282,2.1504654913171715,10.30112367968731,0.3526205880561331,282.898554522071,8.54357349053,8.13482066081,524.631477067,1789.68726622,3811.5341234,30946.5029844
Run 4503,180.59808685682464,443.7523333700375,105.66141520261324,13.563202049764818,62.74834759826507,19.128700878521784,1.705665933044754,11.890046442649066,0.4519459157546003,278.7053836174502,8.59131722298,8.14134458659,126.719567331,1317.78262745,4403.0046908,31398.4137177
Run 4504,234.290380314094,651.1458939931456,217.34075510076528,22.686977717351212,61.82349629268188,27.070542026497154,2.9632048518668586,5.243928030128677,0.2243374135284725,278.8235465555978,8.30251123581,8.1529398271,283.576424097,1703.69857675,6341.65180252,28521.3601326
Run 4505,209.85482723911895,422.1531468240601,318.4397222354716,12.717382713254995,61.27585881474986,19.793973711675125,0.6532848791026161,9.693954236373887,0.1939832009987296,278.50000734108824,8.74674630145,8.13553904166,359.83743319,1533.86639467,4216.92350917,31069.4416813
Run 4506,136.0347312692669,323.6851746682044,229.75414923524536,13.629478935627423,88.19635452442921,12.428744988115696,1.592491252019197,6.428902090112192,0.3978432459214381,277.7020885872088,8.40392109098,8.14791927724,292.110003378,990.677145186,3032.58313061,32741.6547645
Run 4507,212.48003248391024,317.1519158515884,112.08584950084808,15.468095391229095,80.211362414939,11.162740497562744,2.162440604598129,6.484370992646404,0.4178324590302219,277.84392336976777,8.38802312258,8.14918137703,143.122023731,1546.81669279,3009.58144475,32328.6646991
Run 4508,396.8766529225289,693.7128027519374,231.3734655152121,10.972437049800137,61.6696845660302,29.41888374414987,1.7789469865698293,11.140097458111375,0.2166264814367491,279.47682402926097,8.7543699844,8.13825336008,260.623831238,2898.56755345,6976.73755958,26857.2654507
Run 4509,75.14416685181553,996.3076882851911,398.1378795153718,28.333411304357604,71.17419453799718,11.90567039423672,2.8226248459706365,5.437803473453696,0.3937168739402867,278.613520916719,8.29832963642,8.15261143837,519.983336432,546.479753745,9540.43943709,26202.0600757
Run 4510,484.3083255166824,323.2065524174032,273.5005457283241,26.15051117426195,53.01675110790048,26.626420302368665,2.677932144340028,8.1359747339059,0.3416140920440506,280.5383992879192,8.35229657429,8.14638834715,352.51571662,3528.63090476,3257.27632305,29616.2289183
Run 4511,359.8389394736509,551.6117749668701,239.70834702353648,10.311306823288424,53.64750576461724,22.8834098954356,2.2927306949495136,11.760422793184809,0.1015449721601628,281.9857585671584,9.10230246906,8.13271915025,229.07825435,2632.33033033,5800.71327273,28585.218505
Run 4512,392.2296556614025,918.4268248967452,306.36864986982806,14.193887058059246,75.63711405344293,17.778021955012758,1.2763074997269093,9.953072327637738,0.174124821219178,280.1699481510027,8.82019063457,8.13477419767,335.463466575,2867.51716954,8993.03207486,24639.5865951
Run 4513,181.46157181070384,419.2665220690932,171.25906241595987,21.63151561046299,77.51555351078831,20.39953371996915,1.0779422481415444,8.547750479939548,0.1870820644083347,281.8301686233705,8.56668824252,8.13163255419,207.141890711,1327.83291945,4096.25161367,31455.6909402
Run 4514,89.44035474410242,878.7859496991063,389.89190071471177,23.17559176025932,65.88242227757806,12.0528302104516,2.108606800254633,8.363734595816963,0.1968311448206102,277.4721641026261,8.60604069738,8.14570674167,465.179789717,651.78841636,8630.16281671,27415.3294809
Run 4515,294.1402364836998,340.4360611963697,309.4276352891334,27.951809180831237,58.49203302115768,10.550404133994888,1.8000556608749276,7.096256709745669,0.4870498594061875,278.79390713017176,8.31948855361,8.15025583357,402.084426128,2140.611372,3296.07062227,31012.9095877
Run 4516,418.4503784468768,867.2334096411041,422.4808622568284,25.938025053010776,82.2361869603892,19.83971167625824,0.5424750123380639,10.632354516807569,0.2131147326012115,280.19215402701894,8.68677098356,8.12992676699,489.06721239,3063.50579043,8441.88454651,24625.8740967
Run 4517,256.44359925286483,384.1443511111641,148.15374511794573,21.85194747143229,68.49556064912416,24.05563105727306,0.3283628163385875,7.354467775019384,0.4695516426907704,277.3234813829902,8.32666638107,8.14713424336,192.177648381,1867.99345224,3622.06179437,31087.3895954
Run 4518,126.83064968269149,946.2266085536731,344.904117909581,18.287699446377918,79.06640230161092,28.50676998027976,1.360862952033718,6.969024276824926,0.36401344228417,278.0287324510207,8.351861375,8.14522099249,444.584290195,924.387505208,8987.23523533,26345.9066696
Run 4519,313.2298311062365,882.7546616475787,318.56676337674503,28.201742226665782,66.16678211694318,25.708225678944142,0.1853816628360722,5.91115125087685,0.4868358141378011,277.63453009115744,8.25443963101,8.14765437347,420.241164935,2281.28036255,8300.29680529,25332.7937017
Run 4520,405.5688028545159,883.7960806495648,390.2885089700651,19.46730336231313,76.9758253744155,28.515789236313918,1.882564915802675,7.831178774982322,0.1582097069046857,277.8701981504886,8.50552553419,8.14200769309,481.611524887,2958.75938035,8582.09316026,24599.7677183
Run 4521,74.74387112329828,358.5188090456609,196.92012445437857,16.37034874725445,55.176708671794536,21.397607782793827,2.169325623400132,7.968739517729209,0.3362264787795925,278.070119443736,8.43269872193,8.14782217182,248.364640533,544.346605601,3570.55314766,32927.5626077
Run 4522,258.3597095758676,443.9865984465892,94.92223577202532,17.00609660302939,80.82674847723744,11.288770202967871,0.4001284742461295,5.451010391102564,0.3208781812836463,278.7389585141821,8.38504520761,8.14527350698,121.301357963,1882.98057231,4136.28135544,30691.1969638
Run 4523,83.39282917633568,640.7849020226691,218.3093099438933,18.882954326626542,58.83700765114327,19.07688835755374,2.2157776814158305,8.793213953145058,0.2105396012761092,277.54104615850224,8.58886914039,8.14595071101,262.0494246,607.675493054,6394.40663565,30057.0159003
Run 4524,52.99783762434608,354.12642429676214,416.0377711276551,18.278732552048,58.09230771760736,19.611278048039956,0.362187656003673,9.581581098781491,0.4266952859104379,278.8502600576658,8.46510798652,8.14199475833,519.782671497,386.636456996,3445.15903046,32828.7420615
Run 4525,479.1534411943281,629.2817974001227,301.91176585505207,21.875211442109165,87.98262272458105,12.23821411721678,1.1748544004514063,5.997349250208164,0.1906836449495882,277.7583951161712,8.45593169633,8.14192010322,378.218596838,3495.63869507,5963.42053747,26691.3002105
Run 4526,380.49044676091023,477.9451475592466,187.9142563181704,19.285788840575183,67.7411526206796,10.609672136987296,1.6352503177876276,4.8399594727286,0.45492426104888,279.0675519551767,8.28713277792,8.1519706592,246.064032214,2767.59962945,4506.85761731,29120.7167324
Run 4527,167.66795703182493,687.4269513191107,471.7136213582321,26.05586065452057,76.23450824353928,17.92847697087293,1.878580326998615,10.34134746006613,0.3943183153966288,279.54736858025944,8.50056399189,8.13961701386,583.002023024,1224.05077003,6692.55620072,28447.5315151
Run 4528,162.45816679239374,607.1985580866718,94.67320900602289,20.823064856384534,65.48449124909052,20.506582452693998,0.8595375791140302,5.948679812954648,0.4453701654786941,278.0222022407891,8.29660045682,8.14955621693,123.695740647,1182.53266186,5737.8379402,29761.2684147
Run 4529,290.8158116813652,345.82223757631937,335.10959721970346,29.531074077787245,80.82371768783867,24.006879262341776,1.5222902830504732,5.777131137837821,0.2508073235589925,277.25518560566064,8.33098542566,8.14535440524,434.225991694,2119.48675846,3292.49448539,30857.9290749
Run 4530,233.4088780597369,924.046281833389,488.22686953505297,11.785304668193046,77.27569831462466,17.89915766649102,1.2051097711615908,5.143162129025726,0.4463022223409781,277.21165032021594,8.29769634528,8.15046689233,637.730242641,1698.51488511,8651.03892161,25515.6808918
Run 4531,188.4109864557453,649.7203325233592,58.62776216031667,29.08891850044286,52.68251986314053,28.63494223833788,1.417382635277869,4.035420770322193,0.1398139823904853,278.19462816167203,8.25287405205,8.15307157877,77.3675571657,1370.0156006,6257.41046024,29075.5796957
Run 4532,370.0740081087922,420.2296627193094,226.17428055360628,19.94362172205137,88.14094529980534,18.745560710401055,2.80140401416887,8.618734181796832,0.4183801241648345,278.81127457903165,8.42662502548,8.14298052661,285.748447411,2699.02456159,4046.54828427,29763.5171296
Run 4533,82.29471465880033,824.0839434045248,135.26812963158517,24.47968146245556,62.90517562178079,25.628006680457386,2.087639386940468,6.749165318283872,0.4087386706552378,276.1426336213919,8.30863471793,8.15395485516,176.233536074,598.242415349,7933.99000509,28197.5909525
Run 4534,495.28652355089775,842.8538054063582,199.49533958022369,16.549157958955696,62.46254424593437,26.502777261504487,2.731575689171108,4.595624412451478,0.2407185231861454,275.22553102825464,8.29419198464,8.15879566598,260.801140801,3595.27078972,8108.11935154,24478.3360782
Run 4535,395.1522880177885,820.8408152882829,145.7972500806872,11.73993695590031,82.03181292868476,24.849249259384123,1.09955092507907,11.212006882967527,0.2813213485933267,277.3589742108035,8.74406137144,8.13564694094,164.929275981,2888.14259659,7989.49863384,25761.2484501
Run 4536,236.0680427686124,558.8438993907453,256.83725609603937,17.349284694861282,66.81678473323788,24.23891127296706,0.1072689454169997,10.640805880392662,0.2583958408613672,282.47644383781534,8.65722253903,8.129801535,300.713231778,1728.33443114,5495.78738085,29502.2605576
Run 4537,383.2279593023002,666.1013345817087,176.9633994028673,16.432343877549147,81.60365853202238,18.32515467691625,0.8010085437199023,11.729939982888627,0.4138808688394034,275.55327426595204,8.64147594014,8.13924243087,208.417657995,2798.03492383,6424.22028757,27358.0712032
Run 4538,173.1801844250588,414.3697387468569,182.2628768937093,19.72350220546488,78.78322779209105,27.973208129668496,2.2164046965731843,8.270203780235885,0.2327551281369082,279.65270615673234,8.47625570948,8.13785907304,226.950734695,1264.94123362,4059.41716653,31507.6894726
Run 4539,68.61885116492981,849.4881224837443,303.2300047063862,19.203036200588222,77.79592857144515,19.75209504514727,2.947459304567708,11.974963846096998,0.2408788489991374,279.2649605284149,8.81904750483,8.13632715536,332.20740947,501.436008123,8478.39882635,27972.601339
Run 4540,259.02447884607403,340.0687006901129,202.65423277603043,21.624315307247038,83.9995535197431,28.60546269248599,0.2170494485811341,10.606607768919432,0.1135519147987006,277.0361283278779,8.73593246085,8.12543728729,230.012618122,1898.78508783,3362.5206802,31450.0901779
Run 4541,485.4172932379994,878.252363717386,342.6550113711247,10.195670212172434,79.18578386787561,16.06843003995742,1.564651633686784,4.92340863307865,0.2270342568331353,277.4486063073836,8.38602193291,8.14856930709,437.768856333,3534.38395379,8293.86079239,24150.6910348
Run 4542,205.55149601567413,707.1532923424238,139.1704795355607,13.366706864575482,63.37185126136042,25.024450652717015,2.6787292110389824,5.197578792398114,0.3803139620340086,277.9013306410936,8.28548615447,8.15570573667,182.307056063,1493.47505193,6784.83330471,28370.3894519
Run 4543,226.81159390741564,895.1077396106108,140.32637719404622,23.46205103820012,79.8927202921653,28.472372812831846,1.2243546375258043,4.488700275977091,0.2444751400259822,277.76807717429966,8.27538662325,8.14716625473,184.24530737,1652.12799,8430.50445764,26234.3727065
Run 4544,315.72588428533766,434.2461042094809,63.53900327006259,18.64996865965026,65.4611159003114,11.229765436591332,2.5150765240837,6.648855663667193,0.1128134505209285,282.2724030314426,8.54005547649,8.13996783827,77.5415542889,2304.70887595,4308.68856117,30436.8800368
Run 4545,264.9301805871229,499.6296441134013,101.56386189592315,19.23034617677497,73.08645545934336,28.80412428854547,1.951304240609813,9.74372453218346,0.3153458100973038,276.45130107298587,8.50484897686,8.14190158644,125.355564846,1932.8148453,4912.15073811,30007.8308455
Run 4546,196.33284942509067,780.6638104716271,466.7783858179698,12.338963076602472,76.955915560434,27.478800012577967,0.2905616010041802,11.73240606771921,0.4965339378364842,276.15069583667446,8.50086967461,8.14167623477,576.832266678,1432.44183481,7443.47242355,27320.7980903
Run 4547,203.8281259021652,848.3872407018586,259.51615687178054,13.859066434142964,77.93321913435858,18.321490151467906,2.1361215259423343,9.245576481925196,0.4287959709285056,278.633638061761,8.48496977213,8.14484290364,322.289037845,1485.74713522,8160.79177607,26945.5133142
Run 4548,91.12819781888489,662.9364880980906,156.66083798326855,22.792323442538983,80.36977255602432,12.898132098373502,0.2720971063741347,9.84957273064494,0.2672762583668926,278.4970194191328,8.67151678522,8.13354447559,182.424242842,666.454383732,6404.27086957,29864.1115299
Run 4549,445.9612164027228,301.4175670602632,367.2864586270541,18.91430895475478,50.58510175079683,15.8631004085841,0.0270657867459954,10.1969559522116,0.4842254184298596,281.853596793577,8.45455410689,8.13998150294,460.312215414,3255.35599009,2944.62671419,30142.5847279
Run 4550,378.1669822232062,435.0222627897375,196.31643091801425,26.70402790689052,89.84768331929308,22.46349877635011,1.0541804449384409,11.195444586328737,0.3769866221128949,279.8019923444447,8.53683423379,8.13159529209,239.825432807,2767.234638,4204.70606356,29540.0470487
Run 4551,76.8938991755486,334.4162630084038,86.30213792337977,19.363818389884507,67.6944942112776,11.053830113644109,2.20775348688297,5.757415443791831,0.1556117303365944,280.4048566096071,8.44723339262,8.1435281664,108.392150382,560.713250686,3266.23548446,33356.3553611
Run 4552,283.23487151312617,555.7977506181188,190.68585715725607,10.469996855275967,71.78260611311312,16.235825843688936,1.5129693772542891,6.494210071505162,0.33625243922806,276.065382997711,8.43052810741,8.1500787855,240.645479702,2061.35220007,5296.24097356,29285.2789049
Run 4553,464.5962617077578,467.29668958719856,194.1404396191175,13.419507902615171,63.081286638140384,11.281848428681304,1.860915062186288,6.184752398192645,0.4656974398503689,277.42095884042016,8.35057486503,8.15362091289,250.332664745,3377.71470865,4460.20989265,28596.0676284
Run 4554,198.2981741954414,971.8582782153628,218.76800986581705,23.70460028530896,80.07305054274593,16.453355323418794,2.587022538666286,5.3136721940561165,0.2539345649006044,281.5480023596781,8.340508391,8.14509470653,282.805624521,1445.32635929,9286.38918059,25710.794375
Run 4555,256.03284872673646,529.4201550943113,156.88248999247446,17.528723622333903,79.52447787320399,28.899169552751705,2.687134420531529,5.800918405698159,0.3315591239337913,280.0513918471802,8.30637580883,8.14727449601,204.502645987,1864.93076591,5061.00539264,29647.6978509
Run 4556,111.3983638830002,892.4601559364988,177.253353878623,11.575423273410683,87.8895440055258,20.03320934650006,1.8094823205097916,10.489075678813457,0.3433009220022646,279.9813105154006,8.65805870553,8.13631569435,207.465026621,814.042059605,8613.58854599,27447.059781
Run 4557,318.07678114371754,327.5002779746791,356.1683672039745,15.867194099315094,87.51257123873968,27.006220074632584,0.2802863140132509,4.340899574137448,0.4922808164372294,280.86966424359895,8.22727752218,8.14939207584,472.620175185,2315.37717983,2970.29878969,30761.8942756
