Ocean.Initial Cold surface ocean pH,Ocean.Initial Warm surface ocean pH,Ocean.Initial Cold surface ocean carbon reservoir,Ocean.Initial Warm surface ocean carbon reservoir,Ocean.Initial Intermediate depth ocean carbon reservoir,Ocean.Initial Deep ocean ocean carbon reservoir
8.45806449323,8.14098631991,580.942831635,2538.13131778,4627.2438212,28926.6549147
8.2738614851,8.14566199196,313.843811095,1992.30000594,5178.37028965,29105.4754514
8.32224318114,8.152788678,177.219738735,722.912961538,8817.95870534,27164.4654297
8.49537796402,8.14397350622,438.442182958,2135.77251058,4743.31649566,29573.8376148
8.39880027153,8.14437965331,520.723197021,1833.95607306,8494.79514594,25808.182765
8.52184522511,8.14660289402,232.64643389,2378.41089552,8510.83959205,25827.7201729
8.80644168233,8.1361557393,533.576675607,1101.86244607,8598.90554714,26773.2073061
8.61792023175,8.14778450312,280.026834249,3361.08183516,5831.64300176,27453.832757
8.27390709699,8.15141929324,442.388899944,3624.77290055,9414.08619905,22703.4884
8.35716283906,8.1435372371,267.84811295,741.454316342,4556.34505393,31311.9739209
8.33353652906,8.15366123596,545.421284319,1726.85729654,7028.3029606,27524.7828483
8.26717471068,8.15030501867,366.225684628,2474.86027548,6448.65499851,27214.2101556
8.56160142196,8.13973862355,517.922726387,3323.59396028,3604.1649938,29373.9137625
8.46337352769,8.14319711526,319.109301385,3440.17178252,4911.33230985,28141.1633369
8.37249909054,8.1440829057,212.690386635,1610.53010673,9054.79009264,25784.6616618
8.36989501675,8.14745388376,560.754980208,2417.42480511,8548.51579528,25026.1693674
8.223005039,8.15446380702,310.543622981,632.310649876,5249.52052431,30556.9646236
8.51660374158,8.1438210806,453.592056203,3381.56093789,9369.50441833,23339.2902446
8.78738279778,8.13492777607,225.288427959,684.947778102,9651.07030493,26495.2806141
8.50613683395,8.13522940271,341.328795906,2075.30124969,6840.95228791,27505.2954716
8.36318050383,8.14925893122,412.877465088,3542.16278066,4120.48746392,28519.6146022
8.38327125289,8.15027587048,64.1426610037,649.024486979,5117.62896833,31254.9065594
8.3851399866,8.14516347485,585.161775528,1066.80795288,5684.63814079,29556.1344044
8.80140464786,8.13749883211,461.150943973,3526.2507626,6768.39779221,25997.7952782
8.29316581285,8.15559472503,454.072279001,1318.17404398,5634.68278345,29492.4611037
8.28185899887,8.1489838154,235.033089638,2191.14774282,4574.91261178,29657.9801445
8.40237782971,8.15038654429,520.740870435,1657.80645314,7785.67285352,26927.2876652
8.35964526799,8.14774605306,138.934572282,2987.62741491,5739.55252296,27754.519174
8.54690078083,8.14102289505,241.294998821,1003.75250666,7927.40253675,27839.845531
8.44347063227,8.13984465245,413.752675161,2062.18147338,8438.4417818,25739.3027704
8.47269435471,8.13507802184,212.340527301,2449.51830001,6325.90075235,27729.339153
8.39777754108,8.15682681326,527.239760404,911.819221647,6380.64685306,29273.5539047
8.44073358406,8.13872890831,420.26602351,2813.83063272,6141.51819716,27222.2658677
8.61302927195,8.13755513539,225.979999249,2115.51031394,7172.91941832,27397.8624505
8.47193781496,8.14376020688,84.8741061028,2611.41238492,3772.50932845,30439.5348177
8.7501788951,8.14163650218,364.570414502,1066.0989695,4479.06428861,31491.9354404
8.42398064081,8.14417297591,222.698460845,1869.86776929,8937.25304417,25655.6879402
8.39903284371,8.14151223175,394.036621573,1001.44773873,3084.4893749,32654.2710419
8.59099055091,8.14790896443,97.4465081003,1029.12380463,7608.57044208,28479.1237347
8.38299914908,8.14690629937,573.11477759,1650.64702196,4999.05646575,29575.1068606
8.35762725015,8.14903647959,379.363925595,2672.15457832,9203.33908074,24346.0591406
8.51854860474,8.14380384303,173.45940986,3122.82827784,3056.20212367,30619.075831
8.5008701757,8.13950268323,484.938504108,2428.44840549,6568.78352499,27131.6268144
8.5037619086,8.14300702701,400.869673585,3092.18119259,3122.45938044,30263.735799
8.23828511599,8.15489839659,534.816316644,1246.95850182,3316.97827998,31720.6161478
8.48375243436,8.1406599565,175.03736047,876.11568429,3298.25394365,32843.7424392
8.37361276052,8.14533340572,403.479415734,1035.40433571,3545.40526019,31927.2556976
8.33642077902,8.14789173275,549.695808166,2028.78012071,8321.16026515,25735.8317049
8.54665228411,8.14153872589,424.747314975,1493.56496906,4858.24288396,30315.6983479
8.44628176801,8.14352146031,147.199011566,2759.37580299,5166.53636202,28739.5259554
8.48031956355,8.14435344844,492.23047131,2574.23077182,9245.81399525,24402.5770576
8.32015155772,8.1500987809,196.335990534,2315.47423419,8813.28303054,25252.6606681
8.47364230438,8.14455342777,263.377313735,2222.8525782,9431.51868707,24793.2259423
8.56213740044,8.13845862339,599.56681641,1554.8200273,7182.25542919,27526.1709072
8.50247078844,8.13823310276,609.849388618,2448.33448163,8139.66136628,25438.5635547
8.7415945792,8.13208151988,334.957320718,648.765141819,7157.6619452,28959.2390352
8.62828530455,8.14893749789,577.379450948,3354.82219331,7846.43879677,25103.6377167
8.51534357627,8.1457420122,228.442572383,2450.58328763,3820.3522406,30414.319467
8.3374111207,8.14169564254,233.419909615,2215.59048694,9165.43311154,24908.1252621
8.63782460095,8.13267217093,85.1675101371,378.113861433,5497.67322539,31234.2481542
8.64105452291,8.13217692994,515.285698742,1425.30134002,3743.85950988,31549.4697131
8.48620451304,8.15199306837,456.029348071,2055.9039194,7262.68176556,27213.2445207
8.53813353039,8.13772063517,538.688010371,790.269602142,3251.44344153,32635.6163207
8.3828383828,8.14556067082,365.181489249,2720.89320299,9230.33244535,24125.9199419
8.69441790594,8.14010226276,115.561033536,1905.59916349,9276.08804938,25727.5431691
8.24887737647,8.15243399658,381.160892572,1714.01801943,3574.29864464,30936.4598797
8.31693632259,8.14884392423,204.109759962,555.945576154,2920.63975745,33386.4499101
8.45146701329,8.15552396719,464.222549906,1589.95633566,5630.80649361,29440.4463477
8.40584165551,8.14463475406,436.333458544,2344.56900166,7178.95261094,26791.1762371
8.7103357364,8.13641525186,321.755342557,2502.93664861,8887.18728552,25164.4453283
8.67828488585,8.13967216975,199.385890793,572.240333432,4070.01838106,32643.7401635
8.33694569704,8.14089540986,85.7125168272,1960.10292994,5507.58447703,29112.5267998
8.33231247618,8.15283827446,615.447568152,1328.47852364,8730.02408704,26092.171408
8.46096199689,8.14263358174,411.340243773,1152.40008205,8339.22327748,26997.6835482
8.30437538805,8.1458926584,649.686525641,674.971312182,6499.1591652,28932.2829068
8.5726832397,8.1338489443,110.757101254,2292.11745765,3095.50604209,31416.677228
9.00957699564,8.13860596866,181.497878706,3537.65490693,8019.15347591,25192.9491943
8.40324339537,8.14847016551,539.966764388,2367.84152289,3401.67873545,30557.8986296
8.45126761116,8.14218678794,135.558007534,659.827481792,4991.33297219,31344.9574522
8.35640163408,8.15144261846,533.172101632,3012.73940155,4627.88660142,28597.6930059
8.81598626049,8.13364044287,84.2142831698,3555.47528257,5471.63562582,27817.9516904
8.57503377498,8.14538591228,549.87724042,2249.90048406,7761.81707885,26342.1479946
8.51840632998,8.13255257528,311.859984194,2836.83768605,7785.10272775,25697.2451367
8.90290282675,8.13436899786,374.129549916,2302.88172004,5449.27611207,28922.8836007
8.61456431675,8.13603476264,344.817058653,3272.02806154,5166.1304249,27975.3211827
8.24302330727,8.14997645004,126.185695942,2490.32009803,2861.1174688,31178.5501367
8.52241342834,8.1386126113,127.4741609,1200.03617553,6121.42174504,29643.9737867
8.66243452236,8.13588970075,161.068193043,2502.37435919,3433.57344322,30843.1725931
8.4930796347,8.15158602883,351.042779698,2047.29144429,6721.11549313,27865.6783239
8.72655787735,8.13557290853,206.795204006,3405.44792302,9243.97720524,23838.2161365
8.92989878373,8.14238440754,345.125601959,2648.82942303,7541.36326418,26509.572999
8.75574798001,8.13574398149,536.368242411,2842.33070318,9747.30152585,23573.8587103
8.72802955665,8.13501143869,542.978667331,3235.94833431,4201.52839707,28864.1339266
8.43057448474,8.14039677605,181.285542823,625.357440442,6696.88762841,29439.9417824
8.28096223649,8.15302731198,114.420185894,2534.3536252,5453.25368498,28528.0421535
8.78228201205,8.14555904743,181.317373547,3196.74888861,6858.50445243,26729.9968269
8.30286336737,8.14988222986,459.514329689,741.380376048,8420.31769407,27093.1780637
8.50878974054,8.13454677209,587.482979714,2539.6701402,6983.96749771,26488.5584499
8.53521730348,8.13617940632,603.022611722,1296.58570971,7741.96235206,27143.195861
8.48706554213,8.14074195866,287.502127885,2180.67643069,7337.40127232,26921.349034
8.24236024179,8.15724893153,616.019268963,2896.45803205,9320.78826014,23578.7293712
8.62872415832,8.13144421153,364.284282055,1714.00662992,4328.6035356,30613.1435562
8.5100303547,8.14877829143,391.752847691,405.925089643,3873.69026971,32756.3238018
8.36332014238,8.15384572018,595.500983184,536.845464128,9029.54729484,26731.2499599
8.36822548042,8.15324333647,293.717416126,2633.01993138,7227.15350374,26479.1722779
8.59484833756,8.13649854608,553.406640059,1973.03791032,7634.41904554,26656.7726682
8.74893859892,8.13033361983,360.069847773,1159.70049766,3407.84171193,32269.6152925
9.07322308282,8.1294125468,328.850586224,515.775214611,7019.59189442,29413.8969987
8.35838503291,8.14402327439,416.81644884,2260.37779847,8020.49513594,25823.6516858
8.50704517902,8.1405773433,593.566296076,2391.61330661,9168.32978137,24394.7348305
8.41434483547,8.14829526874,151.372882328,733.050090876,4935.91056134,31294.8821844
8.55675592386,8.14189370797,593.720878098,3629.45240773,9309.63682365,23023.2490568
9.04150567886,8.12914797666,342.727659257,2056.95034175,5729.29551656,28959.6406904
8.29851302184,8.14439570781,283.068832356,1794.93138133,7633.3289899,26918.5528219
8.51327878175,8.14018146327,68.4329909339,2889.09595396,4085.86083144,29819.9355996
8.4318603256,8.14153422764,535.880231588,2087.26199987,6802.90751436,27249.6892321
8.65495560691,8.14210689809,341.327712702,2953.01090364,6462.0041322,27253.0678692
8.29706721339,8.15042344297,383.76175256,1312.64497584,4151.77117521,30990.2177297
8.4293264213,8.15221035047,324.158863378,2444.35759616,6714.95123621,27388.8101021
8.53827084648,8.14136070833,603.727035494,2091.35962205,7498.6035475,26623.0334749
8.29041202172,8.14555373921,174.057567175,1238.13943158,7880.60259463,27400.5887108
8.3536966735,8.14896931484,190.768754969,2610.00896075,6305.67557996,27567.7402081
8.39424120548,8.14672525218,581.729694612,1184.13154148,4304.46568375,30914.9473808
8.3787746776,8.1509372244,536.862934241,3100.1913378,5159.74369956,27960.9026633
8.28167789418,8.14918617116,617.60515025,3605.45984746,4879.03461069,27236.2899174
8.32698160961,8.14791304321,507.323044664,3043.0374746,7197.93102349,25750.0983998
8.57764544618,8.13747832319,514.238060951,1924.55980271,4188.4476036,30389.0626277
8.59436745451,8.13764822666,215.293863407,464.142838987,8803.69562255,27627.8902739
8.58317543547,8.14458311308,282.831350079,1356.93234523,8467.75078027,26931.6733427
8.4292405852,8.14475603148,491.017211735,3086.91221652,7312.80652359,25633.5214585
8.45323850611,8.13803710844,377.085799213,2140.2944673,8043.24618573,26048.3551171
8.50539146935,8.13828709795,302.183687019,2825.86645184,4744.11702119,28868.0154529
8.90396117915,8.1216985962,93.6997725606,2532.06464496,3002.21764529,31484.0319563
8.44534445413,8.14434716295,568.355915895,2217.33943647,8224.604432,25638.3669592
8.55631379597,8.14164661661,469.605048325,936.544591136,9013.7043664,26571.2728455
8.52273930365,8.14731128436,560.379810451,3455.37538156,9259.64363368,23360.1636784
8.32892510394,8.14919468885,403.457458936,1680.50652366,7031.11354089,27634.3861139
8.57838906559,8.13935642098,567.497935758,1481.96108159,7355.90149085,27576.3511906
8.93327684586,8.13504782682,307.704303443,3633.58981394,4070.06898472,28864.4248274
8.39098541732,8.1440002636,192.153441398,3021.08000994,6269.48338911,27051.3314703
8.55327712537,8.15021160672,557.325153686,3203.38845599,7885.42671101,25223.6133313
8.23995837431,8.15373755138,108.404313979,1165.09522032,4584.01107303,31010.0598693
8.66112997925,8.13274059288,291.94303811,815.151657759,4674.35323062,31486.8734914
8.31786405465,8.15473713182,229.833398955,1461.02818978,4568.66739888,30735.7324889
8.35321288329,8.14743713922,241.50110305,2442.61352145,6431.18344519,27483.8775159
8.61936034965,8.13946035221,248.857230051,3542.84937832,4307.10519288,28698.6877006
8.29696901011,8.14823540175,393.263185563,825.201594983,3010.17509672,32727.326657
8.50215607573,8.14077621902,605.901130606,3064.30896111,5884.75291392,27170.701456
8.78305009563,8.13272361951,491.345651259,529.131494137,5941.97754419,30276.8622619
8.39888941569,8.14769950618,110.208054439,2965.20062021,5545.82169094,28124.022699
8.1973625957,8.15926380122,316.546485522,1485.38926948,9420.4328654,25374.284694
8.44134437543,8.15143434627,65.8086689962,3186.94934487,6002.72029065,27659.7699231
8.68782073056,8.14060094242,402.81718806,780.659293791,6737.35561102,29369.3561591
9.06853394654,8.13587035342,202.610723661,2696.14117969,7824.5893795,26363.9586165
8.64575418695,8.14217170123,384.548342297,2096.63980492,7401.76734228,27086.9974802
8.65910017045,8.14597093698,491.906080786,3274.64327162,7078.83063936,25990.2855268
8.45690381166,8.1477251161,421.301187905,2371.65859928,3882.99299118,30365.8827781
8.29921744855,8.15360405611,578.971553028,1315.59271995,6768.21741521,28143.681232
8.37080973545,8.14872538504,485.395934364,878.660414549,9064.6504954,26424.0802776
8.41833122638,8.14870511485,601.918728805,959.965395897,7279.19989604,28127.294863
8.36073919345,8.14520281519,305.014587302,555.411950227,4020.44512178,32041.5365421
8.31220330097,8.14419306239,166.607059278,1324.51283958,8990.61599038,26116.307813
8.77324396941,8.14473517742,176.498152047,3022.43759748,9022.88205621,24764.364692
8.38065162406,8.14145200906,109.651869573,778.117310624,3711.51286932,32492.2151842
8.32674141007,8.14203166687,605.937828515,489.069015444,8936.5856836,26644.8163641
8.45032382062,8.14017612273,210.292184486,1186.24069862,8767.2027843,26559.3024407
8.56418592697,8.13539014607,258.805475921,2018.27691387,4006.85985714,30747.6331363
8.28614697712,8.1480670477,327.076647723,1068.56373356,7204.2085199,28080.202793
8.37463565316,8.14440510974,636.658951563,3497.68832101,7667.90369379,24611.2840141
8.64961588128,8.13620106069,449.256272172,3198.9465389,3781.89250808,29428.8109246
8.53953750328,8.14189091033,436.221138729,3327.82625631,5496.51790402,27508.6982042
8.45276727762,8.14725960384,376.252450569,1943.64663331,7825.70346769,26727.2259782
8.68814325715,8.13521492339,486.257087943,2525.83042827,5265.61223939,28607.3361145
8.44339989941,8.15640814345,188.056586826,2168.8262707,7280.94171064,27330.1720676
8.48222531994,8.14794908201,521.046099426,764.046164428,6192.80688729,29645.2731786
8.42033161701,8.14824408793,347.053023891,1557.86418688,5823.19493136,29189.1575479
8.67546549923,8.14371212086,171.763446722,2593.37555907,7023.27353707,27257.8450785
8.49168975628,8.14194717153,175.276107635,770.448896705,5144.2311375,31123.336157
8.70382314672,8.1330550875,505.830652201,2889.0464674,8812.61353276,24422.5212605
8.68431128675,8.13881863403,270.83541857,2956.48638913,4826.98354428,28807.549234
8.48710571631,8.15153018789,269.158956487,3267.87922023,7905.86415554,25308.8711952
8.29066635286,8.14853114351,533.77088832,1173.84668866,6256.1496453,28840.925539
8.84990242296,8.14228087034,295.575327535,2522.41414812,7032.34415145,27379.6254617
8.55027698975,8.13623112387,281.832922679,1461.36531171,4537.21513223,30768.4590396
8.76907555069,8.13345754601,164.326364388,2043.07845061,3724.95192165,31136.9865155
8.88550680452,8.13121430538,444.684877822,2032.87634029,7026.41135411,27417.3257287
8.82397096178,8.14736997224,286.823593244,563.723418897,6124.71824702,30531.9407669
8.280855091,8.15316960245,472.939064015,2255.72997601,8095.40341515,25783.294786
8.67132847887,8.14028835067,453.183686628,1464.92928999,7989.49701114,27130.1389151
8.37206905355,8.14327213139,232.109209368,800.832478483,7664.35158127,28076.0185716
8.53119031507,8.14255125065,436.546313371,3443.82048235,3448.88666427,29518.8879633
8.46529091607,8.13888200886,560.282111207,1777.95220472,3520.37852674,31127.0328058
8.49913183147,8.14623474148,610.795547413,3578.9894197,6034.92458183,26534.8608848
8.5213017456,8.14779757668,365.562985652,1072.28950977,4980.29602804,30700.0613225
8.3606473882,8.14858545789,195.220802199,2118.17847384,4317.52267417,30192.9300193
8.3840204064,8.14579495625,526.608095891,1873.24717704,3790.60921373,30729.0009675
8.56062456783,8.14459934134,331.405444566,1852.48614037,8633.65007393,26078.2631533
8.7370998885,8.14870368438,267.15939273,2326.47806932,9707.21604561,24727.0295602
8.3854717711,8.145191831,239.658729356,1032.84435377,9339.32719548,26208.2573712
8.22236899356,8.15318919743,622.381297043,3114.98074746,6492.85431272,26048.270763
8.55317438569,8.1366852405,228.378946753,3599.69145726,4644.97691755,28215.8976919
8.42411108089,8.14135556768,136.655397259,823.685059,5493.94111294,30632.1063671
8.4649157395,8.14368727034,317.947507133,3453.4635117,4972.87972959,27880.5530467
8.4197125627,8.14417651541,353.424305215,1110.05499777,2861.0760886,32726.5769525
8.352345849,8.14140982623,252.478704559,3102.80857134,4955.36894587,28206.3729294
8.41605823762,8.14611319859,98.7070499239,3030.59673311,3643.38597988,30056.7548736
8.89880698154,8.13186719623,115.359757261,3039.04100555,3238.4427625,30628.3143683
8.58115060511,8.14090954776,441.941352678,1743.46883162,4291.09051608,30561.4904734
8.35025724535,8.15105772165,315.022574185,1449.21632506,3432.10938114,31903.2583936
8.58349586521,8.13976204188,561.746991997,2069.63947182,4344.96736798,30014.1824681
8.30398857475,8.15364837706,498.299646926,1960.38584574,4835.48105418,29404.2086977
8.4812676866,8.14040761424,335.869835125,2338.88745096,8241.33409873,25733.9675631
8.39306106906,8.15090622704,464.418329349,2806.10176548,3613.31038832,29929.4324511
8.59693023459,8.13617532973,587.877056605,3614.34669336,4480.73910773,28012.2361826
8.61448339485,8.13406941338,207.148416163,3213.99626703,8045.13566152,25217.6164549
8.27156445956,8.15191406754,358.344438913,3009.55960019,6900.66888108,26119.9490624
8.34969205412,8.15053308729,414.232857399,1357.46505017,9731.21767916,25349.9529006
8.27580962365,8.15048484417,493.300438792,3257.44032919,4559.79840617,28283.4029015
8.4649294384,8.14088022484,430.408003664,2522.92589819,5770.89073326,27974.6531256
8.36282093478,8.15221891733,180.218875949,3409.48424074,7926.0567972,25016.1326374
8.66910958461,8.12933009738,415.064833844,1960.97401135,5197.66405782,29276.1272077
8.48033191387,8.1500023472,117.581704356,1466.84772814,9723.26929414,25811.4520744
8.30367151582,8.15064724433,494.079017362,2417.0106171,3922.91827841,29934.3764375
8.34118608768,8.14698436571,68.4955651315,2460.34244256,5848.20052173,28241.0362584
8.59329617208,8.13693495479,507.998725737,3158.37606432,5744.3809682,27281.6748568
8.63030074352,8.13633575396,247.774982144,1484.39370055,7994.98763584,27152.3760433
8.67649373581,8.14504067504,541.418895498,1225.4818704,7513.617101,27894.5991456
8.37493385318,8.1427399787,361.619594475,3347.35120278,7134.1736201,25650.9558175
8.57216660053,8.14351496914,563.496083352,486.305409222,5664.50965794,30460.3456192
8.52091364289,8.15001023385,549.317206216,2614.38258001,7969.67009497,25678.0105739
8.33424252137,8.14674494702,371.372000581,868.500096818,7215.45832576,28418.0950539
8.67784490276,8.13847317022,522.484547727,678.156439654,6889.47127004,28977.2531936
8.44948663721,8.14766073286,77.7430124501,2906.32841108,4536.04008024,29355.8023918
8.26408934829,8.1522100257,441.32934125,3473.06164629,8030.79334071,24302.2640146
8.56545033947,8.133160659,546.515606622,2810.57817038,4351.65895626,29093.6640094
8.28456988015,8.15137835724,155.363535973,1785.41017437,9311.46280953,25300.2957009
8.30319206025,8.15506583974,638.083660849,3570.99602468,6489.80354663,25765.368714
8.5443547166,8.13532354815,547.304212851,2198.22900322,5309.76657611,28710.3493412
8.36239293727,8.14435142226,625.134473112,444.913425787,4214.33386377,31593.2087951
8.63597986044,8.13532976514,439.602365825,1957.9961854,4354.50556745,30155.4737551
8.98751675433,8.12544064192,435.752487965,2761.67153877,8035.30350104,25521.1153802
8.22122595078,8.14736057259,120.363599435,1805.08419603,9008.82032032,25491.2046893
8.64623298391,8.14154306106,61.6342878633,2738.76546603,8193.88916298,25884.9192621
8.42882686302,8.1416146123,593.627341101,455.17649546,5305.46576934,30613.248788
8.47285034955,8.14831304331,350.514506584,1721.61203958,5429.24770273,29469.6017524
8.49872036248,8.13832667088,118.399754258,1097.89993004,3945.6736421,31881.5582257
8.36049257247,8.15101888251,598.79605915,1842.80134049,6560.62656422,27712.1525876
8.43064126542,8.14399874154,422.759963874,1494.79131456,6913.0155549,27973.9247848
8.37117841688,8.14847652804,191.206977396,2890.39693169,3427.1034158,30268.4089707
8.74063871584,8.14102885337,176.043487319,2107.40308344,4300.1395341,30440.9342245
8.25637246208,8.14645374422,570.109725828,2079.33574832,7478.01021159,26282.7882582
8.42682492391,8.14336739917,147.357781548,1565.69642777,5640.10507355,29464.8259222
8.30006150945,8.15318159231,434.078354864,2872.5362849,4954.86511975,28309.2179835
8.6811581786,8.12716602356,75.09094725,1655.69130073,8672.39354341,26489.2342355
8.58686751666,8.14625655784,477.52367621,3032.51708023,8574.64296248,24743.4248788
8.27824070698,8.15409250748,203.621126911,3001.05353467,8087.69362862,25055.3154134
8.43202476138,8.14529398797,327.281040045,2687.61622807,7610.55588646,26077.1311612
8.34553078445,8.1508702874,558.210380638,2851.33112522,5004.73761026,28205.3748817
8.48010813476,8.14784123959,142.686872297,521.412882469,7120.38360846,29379.2158096
8.50555105622,8.14437556055,176.297047552,1388.91148446,6381.07334588,29176.3925398
8.34361213925,8.15181618586,372.471858143,3347.5133623,5324.74076408,27540.4011251
8.54365457894,8.1451778919,104.728223068,1398.55469264,5906.30691516,29705.5768798
8.57908991801,8.14463658615,275.776254412,628.660360636,4801.70072464,31517.0157651
8.30645509018,8.14746690492,590.717515888,3484.92028404,5609.6268095,26678.2135174
8.33588063873,8.14488497702,635.889218897,2018.97067703,7700.42620864,26167.1319971
8.42309293803,8.15017121439,160.380261074,3065.14984644,9009.8106312,24417.6317657
8.55596841125,8.1419210092,504.307403472,1762.54710428,5615.42105149,29132.8917378
8.24168270784,8.1465440775,143.922468927,3453.48622249,9235.82465217,23272.4691606
8.46220051649,8.14543930849,453.88076616,533.394017807,7103.28980821,28953.1412212
8.45579405724,8.15271767043,587.103390351,1269.56054613,8092.0177861,27037.784466
8.61444404692,8.13210209002,111.619549928,3261.69423732,3308.18268336,30176.2496224
8.59527054255,8.13592859612,502.236019253,3555.13403173,8806.05340696,23710.1707323
8.2893505107,8.1483673326,404.708800617,3607.86101749,4342.97630165,27974.1520181
8.57296486068,8.14120700372,166.702267471,2049.54971743,4519.42610206,30283.8030634
8.36185433115,8.14936480985,200.213712565,3027.96240135,7956.04852709,25375.8417481
8.67332720193,8.14224182213,309.397245104,1976.0172012,3917.48503488,30926.9797439
8.40019362944,8.14543483863,475.786390483,1596.31907784,3303.80935031,31650.244651
8.45279723504,8.14253013177,333.515512817,1075.86287387,5328.76670969,30234.6069268
8.69685155362,8.14071769363,454.119540398,3041.9894184,7127.14095852,26230.2568355
8.48245700966,8.13674276808,459.551564166,2892.61131616,6708.52957048,26523.8757619
8.43038656572,8.14338065063,455.856303738,2513.62384767,8748.1987971,24943.0751255
8.38716470916,8.15197988111,185.417083008,462.792566943,6678.99608596,29847.6068292
8.29049522278,8.15025231342,585.505663912,3562.2120199,8323.17846841,23787.4464617
9.26688922773,8.13373827948,61.3201533313,2671.99131155,5234.44827096,29292.0388775
8.71290500589,8.13537982989,112.995002328,3455.98158195,9040.71412738,24074.1948362
8.57488888424,8.14103567734,235.775353765,2230.61423006,4278.21651225,30165.0537424
8.73831062484,8.1358111545,484.631957774,1014.00731239,9316.05392946,26135.7031187
8.37947878345,8.1446031948,229.323972753,3575.83682846,3010.56133542,29835.7911902
8.39691732076,8.14053491308,574.444363328,3077.73754058,6336.61589137,26480.6765282
8.50751223329,8.13913081953,151.067555375,1491.36935891,7083.65345777,28292.3208364
8.2988689314,8.15489791509,339.005269088,2371.81632542,7045.1100202,26861.2805082
8.36361039007,8.14558862134,258.715781093,2947.09713249,8663.09639318,24658.2605286
8.31266101917,8.15347723913,97.0174375852,3050.23769654,3686.43929685,29989.3681616
8.66860980911,8.13320271309,191.059167687,1474.86723101,8165.82232981,27192.9911002
8.73646400027,8.13379224223,301.018720298,2014.72460631,7991.91771947,26586.6206033
8.64333788285,8.14091663347,495.472514912,2089.5853769,3832.52344749,30744.9264728
8.78541433099,8.13491596975,278.910014743,2051.58565585,6190.6974523,28474.9982487
8.33173284443,8.14471756709,508.834966091,1147.77555873,8097.2153625,26897.8353229
8.38470359282,8.14804020361,591.636838156,1786.84837463,8664.38503044,25664.5309929
8.34777906737,8.15018166463,534.419721743,1753.98603686,6416.48568956,27992.2173642
8.39768668882,8.14765452613,373.12014094,967.553321973,7099.32645723,28471.6975915
8.41209089908,8.14661227101,377.159800414,1691.14103577,5145.53065627,29729.9966794
8.31894719295,8.15033363253,614.280795151,2964.02421955,6210.93998202,26712.7141842
8.32151163166,8.14914054182,278.618455066,1636.534662,7637.56988625,27079.7212922
8.3113515028,8.14368683296,78.6683955262,1180.68639267,8102.53317163,27287.3248801
8.48159039326,8.14154914207,603.724125702,2028.48306441,3688.06246959,30542.9785132
8.48733286373,8.14378602329,471.018869034,2873.00155158,9598.24968804,23681.991086
8.39322435622,8.15393766663,334.898845989,622.066162535,9607.93452553,26352.0709804
8.31465687465,8.15263521039,298.593581928,2901.50375927,8157.6689646,25206.1209874
8.28433709884,8.15258973991,456.442322274,1639.66789533,2907.52082536,31751.8230793
8.50270268289,8.14368690065,197.584576618,901.385057621,7866.5541021,28086.8659049
8.24550922034,8.14837120751,249.246932113,3349.03781961,4934.40334477,27890.431676
8.59552507949,8.13594009571,241.974268956,2468.48464796,3614.59936556,30630.3030551
8.40980064086,8.14639818857,592.942357036,991.859229194,9184.62977869,25973.9503288
8.6528171766,8.13805635591,90.4469660421,439.764218761,3488.16818649,33369.2892158
8.25647690008,8.15009871134,436.116165661,2389.72465912,8530.47107456,25076.5717327
8.31039957489,8.14899135486,529.553361398,1548.46415791,3355.87673231,31410.7558406
8.41248462038,8.14846022138,220.454990421,1717.69413863,5489.75035667,29516.0032695
8.27561367218,8.15262290209,607.398099975,375.801996241,3842.81067034,32046.3928371
8.22690342041,8.15230103033,125.887306681,1941.72429519,3310.48612259,31395.272192
8.72379387723,8.13831995667,407.39814573,2991.9665301,3901.61850423,29604.109132
8.71385666449,8.13314005143,439.828779443,533.901936681,8102.58234823,27950.5149087
8.71435690285,8.13704523513,547.010186448,865.010151022,4843.64170938,30973.3852719
8.58881192833,8.13073363256,431.80256805,1785.24286144,5143.53886827,29541.8305164
8.35146695214,8.15675339655,553.173753001,2027.56403326,8410.35316958,25723.2897056
9.14511649232,8.12925731286,270.470555132,2430.15386095,8059.7309737,26208.5822312
8.33425462712,8.15048710601,175.355020073,2485.71483832,5028.67959933,29040.8558127
